"dataSource" "subject_id" "activity" "variable" "mean"
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_x" -0.682815652993112
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_y" -0.678386582086227
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_z" -0.778349460841837
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_x" -0.020659932105102
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_y" -0.0827415060904082
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_z" 0.0917853294044643
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_std_x" -0.766673970339286
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_std_y" -0.800675471045918
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_std_z" -0.703347205619898
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_x" -0.0988125627461224
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_y" -0.040476400288852
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_z" -0.0558282743354031
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_x" -0.732321370690816
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_y" -0.836112175331633
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_z" -0.773101524821429
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_magnitude_mean" -0.600932264175765
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_magnitude_std" -0.620355788665816
"training" 26 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_magnitude_mean" -0.600932264175765
"training" 26 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_magnitude_std" -0.620355788665816
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_magnitude_mean" -0.694917859209184
"training" 26 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_magnitude_std" -0.677426336392347
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_magnitude_mean" -0.694597662936224
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_magnitude_std" -0.751833690215051
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_magnitude_mean" -0.798325916709184
"training" 26 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_magnitude_std" -0.818279112908163
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_x" -0.65109030186199
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_y" -0.610425833240306
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_z" -0.724046087155612
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_x" -0.61349959767602
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_y" -0.600274809826275
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_z" -0.718490475765306
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_x" -0.222545825808673
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_y" 0.0360382137913265
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_z" 0.142429401875406
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_x" -0.699413168295663
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_y" -0.696726473912755
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_z" -0.76956529125
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_x" -0.694314518927551
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_y" -0.6803580612
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_z" -0.78604912494898
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_x" -0.0238396622303571
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_y" -0.168914575347832
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_z" -0.0850462848380867
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_x" -0.703109561068878
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_y" -0.799353075357143
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_z" -0.689404846813776
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_x" -0.78740310059949
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_y" -0.803635337372449
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_z" -0.735942384438775
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_x" -0.0167778610493112
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_y" -0.0997774465610969
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_z" 0.00293652401732143
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_mean" -0.6317569828625
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_std" -0.673917799546684
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_mean_freq" 0.0883286687093878
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.679278323637755
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_std" -0.678025758312755
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.180460663889796
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_mean" -0.770504884821429
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_std" -0.782624320831633
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_mean_freq" -0.0121587278753342
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_mean" -0.823865297193878
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_std" -0.823991408418367
"training" 26 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.147533706980564
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_mean_x" 0.277264567074468
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_mean_y" -0.0167969215592152
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_mean_z" -0.110848300413564
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_std_x" -0.660976085218085
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_std_y" -0.630460488658511
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_std_z" -0.68321532587766
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_mean_x" 0.627230079867021
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_mean_y" 0.032242387143617
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_mean_z" 0.14116869604876
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_std_x" -0.974620173404255
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_std_y" -0.972505174787234
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_std_z" -0.959200394414894
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_mean_x" 0.0768320396617021
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_mean_y" 0.00617714992829521
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_mean_z" -0.00495000607441489
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_x" -0.700549974357447
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_y" -0.674792293475665
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_z" -0.783632076781915
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_x" -0.0608887602789628
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_y" -0.0552177945716489
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_z" 0.108947089653191
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_std_x" -0.795853557018617
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_std_y" -0.802048718989362
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_std_z" -0.674128512103723
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_x" -0.0893066039356303
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_y" -0.0450414487725798
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_z" -0.0586254676047872
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_x" -0.8210758325
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_y" -0.837320211489362
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_z" -0.782945588829787
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_magnitude_mean" -0.627947737417819
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_magnitude_std" -0.677874152031915
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_magnitude_mean" -0.627947737417819
"training" 27 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_magnitude_std" -0.677874152031915
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_magnitude_mean" -0.70180744799867
"training" 27 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_magnitude_std" -0.696003354282979
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_magnitude_mean" -0.694016019806117
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_magnitude_std" -0.754713306440957
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_magnitude_mean" -0.823067662473404
"training" 27 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_magnitude_std" -0.837212879564096
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_x" -0.681454795855319
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_y" -0.641267840429521
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_z" -0.715482857547872
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_x" -0.654659392263298
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_y" -0.649506674776596
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_z" -0.692130765962766
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_x" -0.170304284611436
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_y" 0.0959656106490425
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_z" 0.133213659481649
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_x" -0.714554678365692
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_y" -0.694509658473138
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_z" -0.76857445225266
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_x" -0.712857956529255
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_y" -0.675744794384308
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_z" -0.797303408218085
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_x" -0.010461749626117
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_y" -0.115922114097074
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_z" -0.0681591510367021
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_x" -0.768505711292553
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_y" -0.795433953608777
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_z" -0.702788513114362
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_x" -0.806288410297872
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_y" -0.808791849202128
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_z" -0.697147299066489
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_x" -0.089165360111383
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_y" -0.0526592695792021
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_z" -0.00708333609679521
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_mean" -0.667185803946808
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_std" -0.734883056953989
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_mean_freq" 0.191781299814787
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.688572791044947
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_std" -0.707531366315426
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.246742199214894
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_mean" -0.785953610106383
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_std" -0.777810418832447
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_mean_freq" 0.0114867378614096
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_mean" -0.837585999827128
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_std" -0.848260021656915
"training" 27 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.203684998121436
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_mean_x" 0.278703353055556
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_mean_y" -0.0161150370805556
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_mean_z" -0.107331701861111
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_std_x" -0.977386348333333
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_std_y" -0.883388240277778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_std_z" -0.9141435025
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_mean_x" 0.952080407777778
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_mean_y" -0.242391857222222
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_mean_z" -0.000502583416666667
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_std_x" -0.989185743055556
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_std_y" -0.964110675555556
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_std_z" -0.954026208888889
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_mean_x" 0.0754602253611111
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_mean_y" 0.00935187046583333
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_mean_z" -0.00493140871388889
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_x" -0.970786960555556
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_y" -0.93773197
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_std_z" -0.973792095
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_x" -0.0239581825638889
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_y" -0.0732766372777778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_mean_z" 0.0825728194166667
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_std_x" -0.8937683675
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_std_y" -0.940081680277778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_std_z" -0.926823055277778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_x" -0.0982477864722222
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_y" -0.0443324091666667
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_mean_z" -0.0528028311880556
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_x" -0.930824061388889
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_y" -0.973969605833333
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_std_z" -0.956361830555556
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_magnitude_mean" -0.931047807777778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_magnitude_std" -0.920540450277778
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_magnitude_mean" -0.931047807777778
"training" 28 "WALKING_DOWNSTAIRS" "time_gravity_acceleration_magnitude_std" -0.920540450277778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_magnitude_mean" -0.963148861111111
"training" 28 "WALKING_DOWNSTAIRS" "time_body_acceleration_jerk_magnitude_std" -0.956959094166667
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_magnitude_mean" -0.900563491666667
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_magnitude_std" -0.882077865555556
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_magnitude_mean" -0.960689357777778
"training" 28 "WALKING_DOWNSTAIRS" "time_body_gyro_jerk_magnitude_std" -0.9571008525
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_x" -0.972973894444444
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_y" -0.898991983055555
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_z" -0.941230816388889
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_x" -0.979456678055556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_y" -0.882369805
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_std_z" -0.907151085833333
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_x" -0.0376636360944444
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_y" -0.151625159244444
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_mean_freq_z" -0.134093001
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_x" -0.970337743333333
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_y" -0.939412647222222
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_z" -0.969205034444444
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_x" -0.974132350555556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_y" -0.940321466111111
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_std_z" -0.977166245
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_x" 0.167071378472222
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_y" -0.35282484325
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_jerk_mean_freq_z" -0.105944926666667
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_x" -0.888632713055556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_y" -0.948829878611111
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_z" -0.927846620555556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_x" -0.896522447777778
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_y" -0.935858857222222
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_std_z" -0.93331036
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_x" -0.341495244691667
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_y" -0.385751644833333
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_gyro_mean_freq_z" -0.203116240583333
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_mean" -0.930827828333333
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_std" -0.926847452777778
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_acceleration_magnitude_mean_freq" -0.128525068845833
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.955693860555556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_std" -0.957644796944444
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.159330043997222
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_mean" -0.913463743055556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_std" -0.883359666666667
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_magnitude_mean_freq" -0.329541131277778
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_mean" -0.960083185277778
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_std" -0.956183523055556
"training" 28 "WALKING_DOWNSTAIRS" "frequency_body_body_gyro_jerk_magnitude_mean_freq" -0.122019723863889
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_mean_x" 0.277410737601156
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_mean_y" -0.0194902247165029
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_mean_z" -0.109958416932948
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_std_x" -0.614877228149133
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_std_y" -0.541424993053757
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_std_z" -0.662065359682081
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_mean_x" 0.589608211734104
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_mean_y" -0.137712704138728
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_mean_z" -0.0518302658991329
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_std_x" -0.972280128815029
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_std_y" -0.959975967947977
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_std_z" -0.945414017080925
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_mean_x" 0.0812742221676301
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_mean_y" 0.014287589997948
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_mean_z" 0.00142305865252601
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_std_x" -0.650643099768208
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_std_y" -0.621850957736994
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_std_z" -0.782878748150289
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_mean_x" -0.0687141990412428
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_mean_y" -0.0444287535851416
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_mean_z" 0.102740942106647
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_std_x" -0.724306349322543
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_std_y" -0.720601548742775
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_std_z" -0.64304630414422
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_mean_x" -0.0870677379820809
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_mean_y" -0.0448456255258093
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_mean_z" -0.0615968239890751
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_std_x" -0.698633879
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_std_y" -0.809543090722543
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_std_z" -0.750340343612717
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_magnitude_mean" -0.576630299640173
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_magnitude_std" -0.606197261037861
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_magnitude_mean" -0.576630299640173
"training" 28 "WALKING_UPSTAIRS" "time_gravity_acceleration_magnitude_std" -0.606197261037861
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_magnitude_mean" -0.660949904982659
"training" 28 "WALKING_UPSTAIRS" "time_body_acceleration_jerk_magnitude_std" -0.659688393802601
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_magnitude_mean" -0.622316402677457
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_magnitude_std" -0.693152305825723
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_magnitude_mean" -0.771461998398844
"training" 28 "WALKING_UPSTAIRS" "time_body_gyro_jerk_magnitude_std" -0.789989686763006
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_mean_x" -0.62098476916763
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_mean_y" -0.552255790906069
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_mean_z" -0.691609999546243
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_std_x" -0.613300310144509
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_std_y" -0.565222218379422
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_std_z" -0.673773588699422
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_mean_freq_x" -0.236647090411272
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_mean_freq_y" -0.0562375995702312
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_mean_freq_z" 0.0349153773265896
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_mean_x" -0.657214833759249
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_mean_y" -0.642761437410694
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_mean_z" -0.759278022939306
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_std_x" -0.675974761447977
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_std_y" -0.625154297265029
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_std_z" -0.805541427890173
"training" 28 "WALKING_UPSTAIRS" "frequency_body_acceleration_jerk_mean_freq_x" -0.0551522798179191
